from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:483442,IDFM:422526,2,288
IDFM:5154,IDFM:5152,2,321
IDFM:14728,IDFM:14735,2,299
IDFM:18874,IDFM:28317,2,60
IDFM:39250,IDFM:39229,2,194
IDFM:2308,IDFM:2307,2,131
IDFM:25291,IDFM:30108,2,245
IDFM:21945,IDFM:19889,2,217
IDFM:472784,IDFM:monomodalStopPlace:43188,2,238
IDFM:37765,IDFM:26425,2,251
IDFM:6164,IDFM:6194,2,320
IDFM:12737,IDFM:41853,2,330
IDFM:471176,IDFM:463923,2,60
IDFM:31123,IDFM:30941,2,235
IDFM:9118,IDFM:30010,2,314
IDFM:479104,IDFM:23988,2,123
IDFM:34794,IDFM:34790,2,326
IDFM:13708,IDFM:13729,2,221
IDFM:34446,IDFM:34473,2,293
IDFM:12474,IDFM:12475,2,60
IDFM:18741,IDFM:463029,2,365
IDFM:23783,IDFM:23776,2,367
IDFM:15391,IDFM:15390,2,60
IDFM:20492,IDFM:20495,2,165
IDFM:6620,IDFM:6613,2,295
IDFM:38453,IDFM:38699,2,356
IDFM:15950,IDFM:15949,2,60
IDFM:9653,IDFM:10032,2,323
IDFM:13049,IDFM:38155,2,240
IDFM:19482,IDFM:19408,2,60
IDFM:9950,IDFM:4351,2,371
IDFM:21207,IDFM:419289,2,164
IDFM:478839,IDFM:40392,2,108
IDFM:4096,IDFM:4097,2,135
IDFM:414342,IDFM:419736,2,326
IDFM:12125,IDFM:486838,2,343
IDFM:5179,IDFM:486520,2,127
IDFM:491404,IDFM:39855,2,239
IDFM:419609,IDFM:40261,2,229
IDFM:41994,IDFM:39734,2,135
IDFM:486590,IDFM:482428,2,108
IDFM:12660,IDFM:21830,2,257
IDFM:36769,IDFM:monomodalStopPlace:58875,2,339
IDFM:3895,IDFM:477333,2,231
IDFM:411702,IDFM:32290,2,338
IDFM:27436,IDFM:39998,2,290
IDFM:12736,IDFM:12722,2,352
IDFM:488748,IDFM:monomodalStopPlace:486964,2,121
IDFM:5399,IDFM:5136,2,290
IDFM:22141,IDFM:27479,2,225
IDFM:30999,IDFM:30877,2,60
IDFM:16138,IDFM:15889,2,60
IDFM:11235,IDFM:427182,2,315
IDFM:34948,IDFM:34947,2,60
IDFM:38050,IDFM:38049,2,254
IDFM:26555,IDFM:21950,2,210
IDFM:27013,IDFM:27011,2,60
IDFM:22575,IDFM:25993,2,98
IDFM:40851,IDFM:463132,2,342
IDFM:8112,IDFM:40533,2,60
IDFM:27468,IDFM:27469,2,120
IDFM:32358,IDFM:471014,2,60
IDFM:37381,IDFM:490007,2,312
IDFM:14974,IDFM:16361,2,380
IDFM:33155,IDFM:33157,2,239
IDFM:463196,IDFM:24789,2,186
IDFM:20713,IDFM:20706,2,60
IDFM:37148,IDFM:37282,2,147
IDFM:6604,IDFM:6605,2,77
IDFM:20248,IDFM:4331,2,324
IDFM:18465,IDFM:488439,2,145
IDFM:39807,IDFM:463062,2,378
IDFM:13314,IDFM:13313,2,60
IDFM:34517,IDFM:13497,2,359
IDFM:19393,IDFM:18872,2,332
IDFM:19651,IDFM:14389,2,60
IDFM:13730,IDFM:41510,2,181
IDFM:19485,IDFM:18898,2,93
IDFM:25583,IDFM:monomodalStopPlace:46689,2,218
IDFM:426153,IDFM:426148,2,191
IDFM:28264,IDFM:27071,2,402
IDFM:12386,IDFM:39772,2,308
IDFM:22847,IDFM:monomodalStopPlace:473890,2,283
IDFM:424215,IDFM:31252,2,60
IDFM:479591,IDFM:10662,2,130
IDFM:11673,IDFM:482637,2,60
IDFM:12259,IDFM:415109,2,312
IDFM:22515,IDFM:24433,2,144
IDFM:22066,IDFM:28741,2,64
IDFM:5294,IDFM:487931,2,247
IDFM:34402,IDFM:34377,2,335
IDFM:463189,IDFM:22737,2,140
IDFM:25325,IDFM:22078,2,281
IDFM:14243,IDFM:23090,2,354
IDFM:33365,IDFM:11278,2,103
IDFM:18491,IDFM:13978,2,249
IDFM:12973,IDFM:40381,2,146
IDFM:32828,IDFM:413553,2,363
IDFM:monomodalStopPlace:43136,IDFM:20381,2,269
IDFM:486891,IDFM:monomodalStopPlace:486890,2,4
IDFM:42018,IDFM:27585,2,345
IDFM:22964,IDFM:27068,2,107
IDFM:24514,IDFM:25880,2,365
IDFM:15207,IDFM:15206,2,60
IDFM:4277,IDFM:20606,2,275
IDFM:424840,IDFM:27460,2,324
IDFM:7671,IDFM:5377,2,313
IDFM:20265,IDFM:4268,2,421
IDFM:8991,IDFM:8963,2,282
IDFM:419090,IDFM:419087,2,60
IDFM:12105,IDFM:27749,2,60
IDFM:8894,IDFM:8604,2,347
IDFM:12701,IDFM:12700,2,60
IDFM:16341,IDFM:482436,2,60
IDFM:18414,IDFM:18515,2,337
IDFM:19809,IDFM:420836,2,291
IDFM:8203,IDFM:480893,2,133
IDFM:26961,IDFM:40782,2,60
IDFM:24683,IDFM:24853,2,321
IDFM:18556,IDFM:18364,2,342
IDFM:480039,IDFM:411722,2,81
IDFM:24811,IDFM:22823,2,355
IDFM:28331,IDFM:427840,2,60
IDFM:10654,IDFM:31997,2,335
IDFM:411253,IDFM:monomodalStopPlace:43220,2,223
IDFM:2569,IDFM:2599,2,263
IDFM:23855,IDFM:7835,2,219
IDFM:19837,IDFM:15378,2,81
IDFM:36668,IDFM:21695,2,308
IDFM:25591,IDFM:483757,2,325
IDFM:20416,IDFM:20381,2,188
IDFM:18323,IDFM:18336,2,291
IDFM:4100,IDFM:479804,2,355
IDFM:12649,IDFM:479477,2,375
IDFM:20076,IDFM:478282,2,340
IDFM:419703,IDFM:25434,2,64
IDFM:483228,IDFM:483224,2,112
IDFM:13961,IDFM:490499,2,361
IDFM:474234,IDFM:488059,2,106
IDFM:26861,IDFM:25825,2,269
IDFM:24280,IDFM:22515,2,174
IDFM:35893,IDFM:413386,2,125
IDFM:21686,IDFM:3910,2,371
IDFM:13977,IDFM:479311,2,382
IDFM:31707,IDFM:31712,2,271
IDFM:monomodalStopPlace:47880,IDFM:425647,2,231
IDFM:22221,IDFM:22248,2,191
IDFM:3918,IDFM:21535,2,163
IDFM:5626,IDFM:5631,2,374
IDFM:36924,IDFM:36925,2,254
IDFM:481022,IDFM:481020,2,358
IDFM:20216,IDFM:18271,2,334
IDFM:monomodalStopPlace:47590,IDFM:422252,2,373
IDFM:425956,IDFM:490787,2,247
IDFM:483221,IDFM:483228,2,142
IDFM:424275,IDFM:491238,2,98
IDFM:478008,IDFM:4915,2,326
IDFM:28265,IDFM:30130,2,366
IDFM:31850,IDFM:31618,2,318
IDFM:490895,IDFM:488322,2,176
IDFM:463537,IDFM:463289,2,186
IDFM:32440,IDFM:32439,2,60
IDFM:425957,IDFM:29796,2,63
IDFM:16317,IDFM:490910,2,60
IDFM:487979,IDFM:33138,2,376
IDFM:11798,IDFM:463370,2,338
IDFM:23708,IDFM:23705,2,60
IDFM:33106,IDFM:33125,2,290
IDFM:21952,IDFM:462981,2,242
IDFM:22185,IDFM:463199,2,180
IDFM:7863,IDFM:36528,2,342
IDFM:17077,IDFM:17078,2,60
IDFM:14077,IDFM:5911,2,230
IDFM:462942,IDFM:463028,2,200
IDFM:23401,IDFM:463618,2,341
IDFM:462520,IDFM:417000,2,105
IDFM:30464,IDFM:479462,2,82
IDFM:463073,IDFM:462431,2,218
IDFM:8414,IDFM:30008,2,256
IDFM:21236,IDFM:39312,2,104
IDFM:31328,IDFM:424133,2,325
IDFM:18000,IDFM:17982,2,234
IDFM:22621,IDFM:486588,2,358
IDFM:29026,IDFM:22168,2,348
IDFM:462954,IDFM:26757,2,441
IDFM:18523,IDFM:18519,2,349
IDFM:9412,IDFM:462018,2,209
IDFM:23642,IDFM:23646,2,174
IDFM:21459,IDFM:479280,2,60
IDFM:28349,IDFM:23825,2,303
IDFM:27104,IDFM:26779,2,226
IDFM:13418,IDFM:13427,2,309
IDFM:463213,IDFM:22235,2,13
IDFM:19075,IDFM:19240,2,60
IDFM:30494,IDFM:426237,2,92
IDFM:423637,IDFM:39159,2,60
IDFM:480573,IDFM:18440,2,333
IDFM:38172,IDFM:38173,2,334
IDFM:27289,IDFM:16953,2,98
IDFM:463176,IDFM:26373,2,171
IDFM:419283,IDFM:39154,2,300
IDFM:35206,IDFM:35340,2,60
IDFM:488618,IDFM:488610,2,316
IDFM:19805,IDFM:483690,2,68
IDFM:34684,IDFM:32172,2,238
IDFM:16933,IDFM:483946,2,78
IDFM:11396,IDFM:11340,2,320
IDFM:424470,IDFM:12310,2,107
IDFM:22775,IDFM:22772,2,171
IDFM:33469,IDFM:33038,2,94
IDFM:39692,IDFM:39693,2,60
IDFM:3502,IDFM:3518,2,261
IDFM:7760,IDFM:22099,2,297
IDFM:33170,IDFM:33167,2,306
IDFM:460392,IDFM:8590,2,305
IDFM:24986,IDFM:24982,2,309
IDFM:27084,IDFM:22967,2,143
IDFM:18246,IDFM:42111,2,60
IDFM:15654,IDFM:41659,2,361
IDFM:18691,IDFM:17950,2,60
IDFM:5613,IDFM:5612,2,379
IDFM:26855,IDFM:488270,2,359
IDFM:35847,IDFM:19734,2,139
IDFM:14033,IDFM:14051,2,121
IDFM:477973,IDFM:427567,2,377
IDFM:488799,IDFM:8949,2,299
IDFM:19150,IDFM:18937,2,102
IDFM:8238,IDFM:39627,2,291
IDFM:484748,IDFM:10522,2,60
IDFM:488026,IDFM:18691,2,298
IDFM:22103,IDFM:16931,2,335
IDFM:33669,IDFM:33677,2,182
IDFM:15426,IDFM:15506,2,322
IDFM:35100,IDFM:34790,2,358
IDFM:monomodalStopPlace:47909,IDFM:419404,2,199
IDFM:8128,IDFM:25944,2,212
IDFM:21348,IDFM:421121,2,60
IDFM:9091,IDFM:9088,2,60
IDFM:34588,IDFM:34740,2,90
IDFM:11074,IDFM:monomodalStopPlace:43161,2,324
IDFM:5246,IDFM:5403,2,314
IDFM:33536,IDFM:33311,2,60
IDFM:427586,IDFM:26566,2,367
IDFM:9131,IDFM:463004,2,210
IDFM:monomodalStopPlace:43208,IDFM:426343,2,340
IDFM:34728,IDFM:481038,2,37
IDFM:480509,IDFM:426787,2,60
IDFM:4874,IDFM:31877,2,60
IDFM:27668,IDFM:27670,2,246
IDFM:15274,IDFM:484111,2,266
IDFM:14584,IDFM:14583,2,81
IDFM:9550,IDFM:27422,2,60
IDFM:monomodalStopPlace:58288,IDFM:478447,2,361
IDFM:2665,IDFM:36996,2,363
IDFM:38779,IDFM:490814,2,91
IDFM:463103,IDFM:monomodalStopPlace:473890,2,130
IDFM:26550,IDFM:26556,2,93
IDFM:40696,IDFM:40751,2,363
IDFM:4687,IDFM:415279,2,280
IDFM:3770,IDFM:11957,2,351
IDFM:427159,IDFM:463136,2,222
IDFM:486451,IDFM:483224,2,255
IDFM:25753,IDFM:35847,2,238
IDFM:463305,IDFM:479947,2,367
IDFM:482897,IDFM:486450,2,456
IDFM:16871,IDFM:16872,2,78
IDFM:34907,IDFM:34906,2,307
IDFM:37360,IDFM:22156,2,402
IDFM:36414,IDFM:41425,2,60
IDFM:3621,IDFM:3620,2,60
IDFM:14608,IDFM:14607,2,66
IDFM:484371,IDFM:34632,2,219
IDFM:27815,IDFM:413276,2,78
IDFM:3939,IDFM:3940,2,60
IDFM:479599,IDFM:monomodalStopPlace:47894,2,222
IDFM:463028,IDFM:426150,2,205
IDFM:485168,IDFM:monomodalStopPlace:43220,2,265
IDFM:38110,IDFM:39216,2,155
IDFM:17043,IDFM:17060,2,257
IDFM:22163,IDFM:27087,2,372
IDFM:30565,IDFM:monomodalStopPlace:43123,2,195
IDFM:485981,IDFM:25751,2,180
IDFM:7801,IDFM:37769,2,143
IDFM:38547,IDFM:419593,2,361
IDFM:420993,IDFM:23076,2,237
IDFM:36233,IDFM:36223,2,175
IDFM:11492,IDFM:11495,2,376
IDFM:20043,IDFM:21543,2,232
IDFM:14996,IDFM:14997,2,142
IDFM:416624,IDFM:486891,2,123
IDFM:20376,IDFM:12699,2,115
IDFM:8580,IDFM:5434,2,190
IDFM:20510,IDFM:27893,2,358
IDFM:30012,IDFM:35946,2,60
IDFM:13218,IDFM:13217,2,220
IDFM:19803,IDFM:19801,2,313
IDFM:424509,IDFM:424500,2,222
IDFM:15688,IDFM:15265,2,298
IDFM:16451,IDFM:16450,2,60
IDFM:41466,IDFM:16917,2,177
IDFM:15329,IDFM:478488,2,60
IDFM:12506,IDFM:12496,2,88
IDFM:482345,IDFM:6799,2,175
IDFM:22374,IDFM:25262,2,206
IDFM:28021,IDFM:28015,2,60
IDFM:29353,IDFM:12289,2,315
IDFM:423540,IDFM:490609,2,60
IDFM:39393,IDFM:463581,2,381
IDFM:484076,IDFM:17489,2,70
IDFM:29035,IDFM:8024,2,269
IDFM:30075,IDFM:30073,2,191
IDFM:31215,IDFM:31992,2,296
IDFM:411939,IDFM:11520,2,256
IDFM:37852,IDFM:12213,2,92
IDFM:24406,IDFM:24731,2,79
IDFM:30111,IDFM:463944,2,230
IDFM:416636,IDFM:416645,2,288
IDFM:27702,IDFM:27237,2,354
IDFM:471876,IDFM:5296,2,60
IDFM:34958,IDFM:34956,2,258
IDFM:21807,IDFM:21806,2,60
IDFM:14978,IDFM:14977,2,60
IDFM:22092,IDFM:22087,2,109
IDFM:25761,IDFM:463962,2,81
IDFM:26616,IDFM:26617,2,354
IDFM:12062,IDFM:19792,2,84
IDFM:33052,IDFM:33046,2,70
IDFM:463035,IDFM:21939,2,14
IDFM:36546,IDFM:463300,2,220
IDFM:480832,IDFM:463183,2,228
IDFM:488208,IDFM:426942,2,229
IDFM:10759,IDFM:10770,2,264
IDFM:2245,IDFM:28330,2,364
IDFM:13071,IDFM:14651,2,60
IDFM:4193,IDFM:477510,2,282
IDFM:38421,IDFM:487514,2,160
IDFM:18358,IDFM:18359,2,60
IDFM:35369,IDFM:421038,2,162
IDFM:31292,IDFM:31277,2,310
IDFM:490961,IDFM:40615,2,380
IDFM:463183,IDFM:27215,2,378
IDFM:38769,IDFM:419490,2,240
IDFM:5727,IDFM:12981,2,318
IDFM:19038,IDFM:19249,2,277
IDFM:25888,IDFM:22297,2,264
IDFM:472551,IDFM:41398,2,60
IDFM:33492,IDFM:33493,2,60
IDFM:21822,IDFM:478686,2,333
IDFM:483218,IDFM:483223,2,69
IDFM:29319,IDFM:29316,2,66
IDFM:22199,IDFM:462963,2,180
IDFM:22749,IDFM:37524,2,60
IDFM:6348,IDFM:6347,2,60
IDFM:21464,IDFM:21279,2,228
IDFM:423006,IDFM:21150,2,77
IDFM:23684,IDFM:40866,2,210
IDFM:33046,IDFM:33050,2,60
IDFM:13461,IDFM:13460,2,314
IDFM:37539,IDFM:28680,2,182
IDFM:462951,IDFM:479385,2,253
IDFM:30723,IDFM:30724,2,67
IDFM:480327,IDFM:491341,2,177
IDFM:13452,IDFM:13478,2,90
IDFM:463151,IDFM:463150,2,180
IDFM:13031,IDFM:13042,2,316
IDFM:26712,IDFM:483577,2,120
IDFM:14465,IDFM:14470,2,369
IDFM:20318,IDFM:20362,2,345
IDFM:486598,IDFM:40382,2,339
IDFM:4163,IDFM:4344,2,60
IDFM:486571,IDFM:486572,2,60
IDFM:480757,IDFM:24114,2,349
IDFM:420833,IDFM:420832,2,327
IDFM:8716,IDFM:19930,2,60
IDFM:8718,IDFM:8975,2,378
IDFM:483221,IDFM:484367,2,60
IDFM:5927,IDFM:12985,2,277
IDFM:37340,IDFM:2773,2,217
IDFM:463067,IDFM:monomodalStopPlace:473875,2,200
IDFM:27021,IDFM:23649,2,131
IDFM:30626,IDFM:30625,2,60
IDFM:26983,IDFM:462431,2,60
IDFM:28721,IDFM:28719,2,60
IDFM:411681,IDFM:34639,2,375
IDFM:31267,IDFM:31316,2,60
IDFM:22472,IDFM:monomodalStopPlace:47874,2,267
IDFM:39487,IDFM:40839,2,131
IDFM:25763,IDFM:478882,2,328
IDFM:413319,IDFM:5077,2,308
IDFM:23401,IDFM:37279,2,344
IDFM:463196,IDFM:24770,2,259
IDFM:471706,IDFM:487504,2,60
IDFM:490816,IDFM:23791,2,61
IDFM:477457,IDFM:477458,2,60
IDFM:37968,IDFM:37945,2,327
IDFM:18333,IDFM:18332,2,275
IDFM:411728,IDFM:30653,2,282
IDFM:2392,IDFM:17335,2,194
IDFM:26142,IDFM:28441,2,165
IDFM:33895,IDFM:33887,2,335
IDFM:27417,IDFM:2355,2,341
IDFM:19851,IDFM:19844,2,60
IDFM:27316,IDFM:480944,2,156
IDFM:38648,IDFM:37998,2,340
IDFM:26550,IDFM:29415,2,291
IDFM:22455,IDFM:27527,2,60
IDFM:31302,IDFM:415267,2,375
IDFM:31489,IDFM:31498,2,324
IDFM:27121,IDFM:26887,2,295
IDFM:5601,IDFM:484371,2,104
IDFM:18820,IDFM:39018,2,297
IDFM:37473,IDFM:35929,2,67
IDFM:419761,IDFM:38623,2,277
IDFM:483641,IDFM:18010,2,161
IDFM:14679,IDFM:12839,2,60
IDFM:2612,IDFM:2605,2,246
IDFM:479920,IDFM:478646,2,306
IDFM:27850,IDFM:21376,2,73
IDFM:24856,IDFM:24851,2,275
IDFM:9541,IDFM:monomodalStopPlace:43101,2,205
IDFM:19679,IDFM:19680,2,60
IDFM:37266,IDFM:25449,2,169
IDFM:482435,IDFM:482436,2,60
IDFM:463963,IDFM:22006,2,263
IDFM:29777,IDFM:2183,2,60
IDFM:477527,IDFM:477497,2,240
IDFM:26781,IDFM:22136,2,319
IDFM:22038,IDFM:37381,2,411
IDFM:36570,IDFM:18968,2,379
IDFM:30491,IDFM:30410,2,329
IDFM:420552,IDFM:24671,2,179
IDFM:14954,IDFM:19765,2,337
IDFM:426480,IDFM:39047,2,307
IDFM:13340,IDFM:486918,2,190
IDFM:416755,IDFM:419752,2,225
IDFM:33025,IDFM:33026,2,98
IDFM:12749,IDFM:12751,2,252
IDFM:6457,IDFM:480435,2,60
IDFM:31061,IDFM:31062,2,60
IDFM:37288,IDFM:27759,2,272
IDFM:21926,IDFM:39325,2,335
IDFM:23066,IDFM:23059,2,268
IDFM:34180,IDFM:463180,2,247
IDFM:10411,IDFM:21563,2,329
IDFM:26635,IDFM:32060,2,272
IDFM:9609,IDFM:8940,2,219
IDFM:11897,IDFM:2986,2,289
IDFM:462948,IDFM:28238,2,377
IDFM:479269,IDFM:18051,2,219
IDFM:monomodalStopPlace:45419,IDFM:25528,2,237
IDFM:40768,IDFM:487332,2,237
IDFM:426628,IDFM:426626,2,86
IDFM:monomodalStopPlace:44877,IDFM:22150,2,343
IDFM:23005,IDFM:22825,2,368
IDFM:39328,IDFM:463303,2,218
IDFM:22090,IDFM:463011,2,72
IDFM:14465,IDFM:14461,2,371
IDFM:19810,IDFM:3897,2,340
IDFM:423864,IDFM:3690,2,102
IDFM:33470,IDFM:33532,2,117
IDFM:474147,IDFM:479844,2,66
IDFM:33186,IDFM:33184,2,103
IDFM:463244,IDFM:9118,2,337
IDFM:4996,IDFM:4994,2,230
IDFM:11479,IDFM:21862,2,356
IDFM:18659,IDFM:18660,2,134
IDFM:39724,IDFM:21964,2,340
IDFM:19624,IDFM:19092,2,367
IDFM:32118,IDFM:32113,2,237
IDFM:37561,IDFM:37724,2,60
IDFM:478950,IDFM:420603,2,365
IDFM:14379,IDFM:14378,2,72
IDFM:8846,IDFM:8876,2,60
IDFM:9946,IDFM:33352,2,375
IDFM:21903,IDFM:21902,2,79
IDFM:490615,IDFM:415829,2,334
IDFM:2351,IDFM:24220,2,222
IDFM:23661,IDFM:37708,2,91
IDFM:3157,IDFM:3160,2,250
IDFM:27068,IDFM:463546,2,305
IDFM:20009,IDFM:472739,2,60
IDFM:414470,IDFM:38467,2,60
IDFM:22200,IDFM:463048,2,22
IDFM:483216,IDFM:5601,2,173
IDFM:9024,IDFM:8970,2,185
IDFM:479556,IDFM:480906,2,160
IDFM:478668,IDFM:35930,2,71
IDFM:26419,IDFM:37500,2,245
IDFM:488005,IDFM:426555,2,60
IDFM:4215,IDFM:4253,2,65
IDFM:15837,IDFM:15838,2,60
IDFM:30010,IDFM:28558,2,121
IDFM:472462,IDFM:32984,2,60
IDFM:420556,IDFM:monomodalStopPlace:58498,2,244
IDFM:411260,IDFM:monomodalStopPlace:46387,2,222
IDFM:25390,IDFM:462989,2,351
IDFM:419182,IDFM:424439,2,60
IDFM:13049,IDFM:12993,2,305
IDFM:23087,IDFM:13279,2,337
IDFM:17282,IDFM:17281,2,60
IDFM:472615,IDFM:13447,2,60
IDFM:38180,IDFM:18984,2,353
IDFM:27317,IDFM:27320,2,358
IDFM:17209,IDFM:17210,2,60
IDFM:420822,IDFM:19801,2,115
IDFM:8767,IDFM:10131,2,279
IDFM:21841,IDFM:11478,2,60
IDFM:24778,IDFM:24770,2,135
IDFM:19934,IDFM:8838,2,349
IDFM:34745,IDFM:13497,2,217
IDFM:12950,IDFM:23628,2,320
IDFM:25987,IDFM:28805,2,178
IDFM:37225,IDFM:463112,2,368
IDFM:488265,IDFM:472849,2,185
IDFM:18430,IDFM:424552,2,316
IDFM:416657,IDFM:416627,2,338
IDFM:14752,IDFM:484082,2,60
IDFM:488624,IDFM:15245,2,60
IDFM:5614,IDFM:5627,2,292
IDFM:20517,IDFM:41977,2,188
IDFM:477618,IDFM:40368,2,60
IDFM:34023,IDFM:33959,2,270
IDFM:3785,IDFM:3784,2,60
IDFM:32514,IDFM:32511,2,240
IDFM:16672,IDFM:16812,2,337
IDFM:16855,IDFM:16719,2,336
IDFM:28278,IDFM:7972,2,321
IDFM:21905,IDFM:23651,2,236
IDFM:17205,IDFM:17229,2,269
IDFM:40658,IDFM:39255,2,307
IDFM:8604,IDFM:486449,2,60
IDFM:26985,IDFM:490794,2,245
IDFM:monomodalStopPlace:462394,IDFM:470953,2,299
IDFM:19624,IDFM:19417,2,375
IDFM:462428,IDFM:488047,2,484
IDFM:29122,IDFM:5823,2,373
IDFM:462238,IDFM:13352,2,291
IDFM:12458,IDFM:12534,2,177
IDFM:33167,IDFM:33170,2,306
IDFM:471795,IDFM:488510,2,175
IDFM:490518,IDFM:490519,2,60
IDFM:13519,IDFM:13343,2,346
IDFM:20770,IDFM:20777,2,379
IDFM:9844,IDFM:490873,2,70
IDFM:14878,IDFM:32997,2,376
IDFM:38710,IDFM:419498,2,60
IDFM:13604,IDFM:13340,2,360
IDFM:9108,IDFM:23496,2,259
IDFM:13974,IDFM:13943,2,221
IDFM:25134,IDFM:24031,2,311
IDFM:29796,IDFM:28587,2,268
IDFM:5583,IDFM:5101,2,350
IDFM:23946,IDFM:23953,2,291
IDFM:5847,IDFM:479374,2,330
IDFM:12173,IDFM:27289,2,79
IDFM:24497,IDFM:24464,2,158
IDFM:427538,IDFM:29972,2,187
IDFM:482672,IDFM:17855,2,149
IDFM:27434,IDFM:28038,2,176
IDFM:482428,IDFM:2336,2,14
IDFM:37391,IDFM:463185,2,361
IDFM:472975,IDFM:33361,2,147
IDFM:488018,IDFM:12430,2,237
IDFM:26986,IDFM:490774,2,258
IDFM:2413,IDFM:2473,2,242
IDFM:480498,IDFM:33314,2,60
IDFM:27384,IDFM:37605,2,60
IDFM:18945,IDFM:19089,2,351
IDFM:18729,IDFM:490788,2,201
IDFM:3872,IDFM:29398,2,367
IDFM:32035,IDFM:32118,2,316
IDFM:19826,IDFM:7749,2,330
IDFM:monomodalStopPlace:58874,IDFM:474420,2,238
IDFM:18745,IDFM:488683,2,69
IDFM:29460,IDFM:36980,2,366
IDFM:422889,IDFM:472377,2,60
IDFM:8670,IDFM:8902,2,234
IDFM:5448,IDFM:8838,2,367
IDFM:10575,IDFM:480471,2,60
IDFM:26873,IDFM:27642,2,64
IDFM:12357,IDFM:12358,2,118
IDFM:31175,IDFM:30810,2,277
IDFM:35071,IDFM:35093,2,234
IDFM:17317,IDFM:17295,2,263
IDFM:2279,IDFM:3403,2,60
IDFM:427180,IDFM:427176,2,347
IDFM:2667,IDFM:21628,2,60
IDFM:monomodalStopPlace:427870,IDFM:31220,2,255
IDFM:monomodalStopPlace:44877,IDFM:22364,2,780
IDFM:490527,IDFM:30106,2,302
IDFM:24969,IDFM:24971,2,343
IDFM:472820,IDFM:42129,2,180
IDFM:41839,IDFM:20519,2,377
IDFM:17139,IDFM:2867,2,60
IDFM:422037,IDFM:4184,2,375
IDFM:488615,IDFM:463302,2,283
IDFM:27004,IDFM:480288,2,327
IDFM:485714,IDFM:11832,2,123
IDFM:34517,IDFM:461909,2,342
IDFM:12238,IDFM:12237,2,60
IDFM:463224,IDFM:490848,2,146
IDFM:monomodalStopPlace:43226,IDFM:17288,2,193
IDFM:36948,IDFM:463307,2,356
IDFM:12419,IDFM:413149,2,93
IDFM:25301,IDFM:23648,2,60
IDFM:416847,IDFM:416848,2,60
IDFM:483224,IDFM:488799,2,118
IDFM:30723,IDFM:30781,2,327
IDFM:415095,IDFM:12243,2,181
IDFM:41581,IDFM:41582,2,341
IDFM:472352,IDFM:22627,2,60
IDFM:479841,IDFM:17267,2,63
IDFM:37767,IDFM:37766,2,332
IDFM:31060,IDFM:31059,2,60
IDFM:30926,IDFM:30925,2,60
IDFM:21334,IDFM:21333,2,60
IDFM:486232,IDFM:monomodalStopPlace:46482,2,361
IDFM:33557,IDFM:33558,2,60
IDFM:470662,IDFM:29067,2,60
IDFM:3124,IDFM:3127,2,347
IDFM:13460,IDFM:13461,2,314
IDFM:426040,IDFM:14663,2,101
IDFM:33179,IDFM:33192,2,373
IDFM:40467,IDFM:40487,2,60
IDFM:3011,IDFM:11806,2,60
IDFM:463955,IDFM:22839,2,78
IDFM:21660,IDFM:21646,2,274
IDFM:2528,IDFM:462630,2,60
IDFM:426016,IDFM:8743,2,199
IDFM:17965,IDFM:17966,2,105
IDFM:17893,IDFM:39785,2,60
IDFM:463054,IDFM:26889,2,335
IDFM:7957,IDFM:19119,2,123
IDFM:14202,IDFM:14205,2,378
IDFM:11074,IDFM:6439,2,357
IDFM:26425,IDFM:30082,2,258
IDFM:39205,IDFM:490577,2,60
IDFM:21459,IDFM:39513,2,186
IDFM:12250,IDFM:12277,2,299
IDFM:28253,IDFM:22130,2,315
IDFM:16665,IDFM:36359,2,109
IDFM:37739,IDFM:27976,2,72
IDFM:8764,IDFM:8637,2,172
IDFM:22828,IDFM:28011,2,374
IDFM:485431,IDFM:34587,2,331
IDFM:28010,IDFM:25765,2,234
IDFM:39471,IDFM:37735,2,283
IDFM:28259,IDFM:21990,2,336
IDFM:26757,IDFM:28435,2,189
IDFM:26669,IDFM:19282,2,301
IDFM:13532,IDFM:490492,2,60
IDFM:426990,IDFM:10233,2,314
IDFM:478715,IDFM:486314,2,226
IDFM:24457,IDFM:22397,2,220
IDFM:39485,IDFM:39484,2,140
IDFM:37868,IDFM:37870,2,62
IDFM:37359,IDFM:22143,2,416
IDFM:462972,IDFM:488302,2,197
IDFM:31226,IDFM:424215,2,220
IDFM:38811,IDFM:38645,2,60
IDFM:18762,IDFM:18765,2,60
IDFM:35824,IDFM:10446,2,241
IDFM:426286,IDFM:39053,2,114
IDFM:12706,IDFM:21606,2,338
IDFM:42020,IDFM:426241,2,113
IDFM:462993,IDFM:26781,2,333
IDFM:24101,IDFM:24116,2,120
IDFM:13365,IDFM:13364,2,60
IDFM:8742,IDFM:9008,2,60
IDFM:28009,IDFM:463713,2,60
IDFM:19961,IDFM:21258,2,182
IDFM:413263,IDFM:39682,2,371
IDFM:4946,IDFM:11140,2,336
IDFM:7824,IDFM:425969,2,278
IDFM:21934,IDFM:23632,2,354
IDFM:463244,IDFM:30010,2,288
IDFM:417764,IDFM:17889,2,299
IDFM:13311,IDFM:13317,2,156
IDFM:monomodalStopPlace:43136,IDFM:472198,2,192
IDFM:4274,IDFM:4271,2,183
IDFM:16372,IDFM:16374,2,366
IDFM:18398,IDFM:18388,2,378
